Post Date,Post Type,Campaign Type,Hashtags,Audience Emotion,Engagement Source,Impressions,Reach,Likes,Comments,Shares,Saves,Profile Visits,Follows
2024-07-17,Reel,Influencer Collab,"#VeganBeauty, #BoldLooks",Happy,Organic,32681,22286,1372,227,16,118,1093,488
2025-03-12,Story,Festive Offer,"#VeganBeauty, #SugarCosmetics",Curious,Paid,1636,1331,214,29,11,6,34,8
2024-07-21,Story,Product Launch,"#MakeupGoals, #BoldLooks",Inspired,Paid,3165,2722,509,33,46,21,83,38
2024-09-28,Story,Giveaway,"#MakeupGoals, #BoldLooks, #VeganBeauty",Excited,Organic,34214,21909,2112,288,87,209,1057,202
2025-01-04,Story,Giveaway,"#VeganBeauty, #BoldLooks",Confident,Organic,36462,24309,1611,259,58,37,324,80
2025-02-25,Story,Influencer Collab,"#CrueltyFree, #SugarCosmetics, #VeganBeauty",Happy,Organic,33057,27412,3935,556,199,235,427,104
2025-03-27,Reel,Festive Offer,"#SugarCosmetics, #BoldLooks",Curious,Influencer,6023,4875,1204,203,24,48,225,75
2024-06-27,Video,Giveaway,"#MakeupGoals, #SugarCosmetics",Happy,Influencer,1598,1293,243,16,23,21,59,28
2025-02-22,Reel,Festive Offer,"#MakeupGoals, #SugarCosmetics",Inspired,Organic,23395,15520,3071,162,75,89,766,86
2024-04-22,Reel,Product Launch,"#BoldLooks, #VeganBeauty",Inspired,Paid,47265,34112,8123,590,292,584,494,164
2025-03-28,Reel,Tutorial,"#CrueltyFree, #VeganBeauty",Excited,Collab,42885,31293,6195,787,436,374,511,112
2025-01-13,Image,Product Launch,"#CrueltyFree, #MakeupGoals",Confident,Collab,12472,9259,1398,144,65,130,361,99
2024-06-13,Story,Festive Offer,#CrueltyFree,Confident,Collab,17980,11102,2298,189,198,75,403,164
2024-10-13,Story,Product Launch,#BoldLooks,Inspired,Collab,5132,4087,432,36,29,39,171,32
2024-09-09,Image,Giveaway,"#MakeupGoals, #CrueltyFree",Confident,Paid,11017,8438,792,125,77,23,235,75
2024-09-03,Story,Festive Offer,#VeganBeauty,Excited,Organic,39229,30335,5990,708,67,190,982,274
2024-11-07,Reel,Influencer Collab,"#VeganBeauty, #CrueltyFree",Happy,Paid,27890,22159,2555,445,136,207,1016,166
2024-06-30,Image,Tutorial,#MakeupGoals,Curious,Collab,47016,34296,3394,273,44,234,1253,450
2024-05-19,Story,Influencer Collab,"#SugarCosmetics, #CrueltyFree, #MakeupGoals",Inspired,Collab,29499,25895,3907,750,260,109,1112,416
2024-07-27,Image,Product Launch,"#CrueltyFree, #SugarCosmetics, #VeganBeauty",Happy,Organic,22968,19351,2629,406,213,247,809,275
2024-10-15,Video,Product Launch,#MakeupGoals,Curious,Paid,25200,22635,2587,364,151,94,1083,134
2024-10-16,Image,Influencer Collab,"#SugarCosmetics, #CrueltyFree, #BoldLooks",Inspired,Collab,23998,14848,3555,647,122,102,580,199
2025-03-30,Image,Giveaway,"#VeganBeauty, #CrueltyFree",Excited,Collab,41736,35707,4340,783,348,234,745,113
2024-04-28,Story,Festive Offer,"#CrueltyFree, #BoldLooks, #VeganBeauty",Inspired,Collab,15016,11821,2644,225,159,75,331,61
2025-01-14,Video,Tutorial,#BoldLooks,Happy,Organic,43097,40722,7068,913,214,440,427,197
2024-12-06,Story,Influencer Collab,#CrueltyFree,Curious,Collab,15251,12515,708,112,24,62,508,102
2024-06-07,Image,Giveaway,"#SugarCosmetics, #CrueltyFree",Happy,Paid,1939,1766,414,80,13,9,85,12
2024-04-19,Image,Tutorial,#SugarCosmetics,Inspired,Collab,39221,24168,4126,515,112,337,1134,136
2025-04-06,Story,Tutorial,"#SugarCosmetics, #MakeupGoals",Excited,Organic,13772,10121,1807,215,136,51,121,31
2024-10-08,Image,Giveaway,"#CrueltyFree, #VeganBeauty, #MakeupGoals",Confident,Influencer,25288,20322,5047,415,61,145,560,234
2024-06-02,Image,Giveaway,"#VeganBeauty, #CrueltyFree",Inspired,Organic,38011,25400,2642,194,54,101,637,207
2024-05-24,Reel,Product Launch,"#BoldLooks, #MakeupGoals, #CrueltyFree",Curious,Paid,30040,23578,4559,337,219,322,516,92
2025-02-24,Video,Product Launch,#SugarCosmetics,Confident,Paid,29834,24976,1894,303,37,150,813,397
2024-08-30,Story,Product Launch,#BoldLooks,Excited,Paid,20872,19088,4455,427,176,294,666,98
2025-03-12,Image,Product Launch,"#MakeupGoals, #BoldLooks",Inspired,Organic,39511,37247,7522,1096,379,606,1780,873
2024-06-21,Story,Tutorial,"#BoldLooks, #MakeupGoals",Happy,Collab,15474,11926,2691,261,118,194,490,225
2024-07-15,Video,Giveaway,#BoldLooks,Curious,Paid,41830,38783,2296,298,78,156,1209,426
2025-01-21,Image,Influencer Collab,"#SugarCosmetics, #MakeupGoals",Inspired,Influencer,20782,16885,2143,319,181,54,804,177
2025-02-05,Reel,Festive Offer,"#VeganBeauty, #SugarCosmetics",Excited,Influencer,42650,36303,8803,919,790,532,595,190
2024-11-19,Story,Product Launch,"#BoldLooks, #MakeupGoals",Inspired,Collab,1569,1047,89,7,7,7,48,22
2024-04-21,Story,Tutorial,"#BoldLooks, #MakeupGoals",Excited,Organic,35540,22948,1862,174,80,85,1113,194
2024-06-28,Reel,Tutorial,"#CrueltyFree, #MakeupGoals, #BoldLooks",Curious,Collab,48868,39619,6371,844,256,286,1274,482
2024-07-01,Image,Influencer Collab,"#SugarCosmetics, #BoldLooks, #VeganBeauty",Excited,Paid,12864,9286,1603,143,17,106,280,136
2024-10-03,Reel,Influencer Collab,#SugarCosmetics,Excited,Influencer,13275,9434,1580,250,77,144,250,35
2025-01-16,Story,Festive Offer,#CrueltyFree,Confident,Organic,34282,22940,3966,210,384,251,508,250
2024-06-23,Image,Giveaway,"#MakeupGoals, #SugarCosmetics",Excited,Paid,12346,8001,652,118,12,16,235,109
2024-05-27,Video,Festive Offer,"#VeganBeauty, #SugarCosmetics, #MakeupGoals",Happy,Influencer,23597,15837,2019,353,171,58,370,111
2024-12-26,Story,Product Launch,#MakeupGoals,Excited,Influencer,31175,22438,2571,353,199,187,450,96
2025-02-22,Video,Giveaway,"#MakeupGoals, #BoldLooks, #CrueltyFree",Excited,Paid,47196,34979,5053,971,427,159,1628,301
2024-12-11,Reel,Giveaway,"#MakeupGoals, #BoldLooks",Inspired,Influencer,9090,6246,572,68,35,13,285,47
2025-01-25,Image,Influencer Collab,"#MakeupGoals, #SugarCosmetics, #BoldLooks",Excited,Collab,26816,20202,4904,444,225,156,249,31
2024-12-31,Image,Giveaway,#VeganBeauty,Inspired,Organic,11554,7389,1060,186,100,49,349,42
2024-06-24,Image,Giveaway,"#VeganBeauty, #SugarCosmetics",Inspired,Organic,20253,18956,2357,328,222,196,714,271
2024-05-15,Reel,Product Launch,#VeganBeauty,Curious,Paid,10638,6994,458,79,42,12,158,38
2024-09-03,Story,Product Launch,#MakeupGoals,Happy,Organic,23813,21087,2627,335,220,188,1019,134
2025-04-06,Story,Festive Offer,"#BoldLooks, #CrueltyFree",Confident,Paid,16209,9734,777,67,60,46,330,35
2025-04-07,Story,Festive Offer,#BoldLooks,Happy,Organic,2063,1576,153,15,10,12,54,22
2024-11-08,Video,Tutorial,#SugarCosmetics,Confident,Organic,33740,30511,5536,712,284,481,1109,114
2025-02-18,Video,Tutorial,"#CrueltyFree, #MakeupGoals",Happy,Collab,27740,22536,4374,467,349,421,475,77
2024-06-06,Image,Tutorial,#VeganBeauty,Happy,Collab,6629,5491,1140,191,31,98,123,38
2024-11-08,Story,Giveaway,#SugarCosmetics,Curious,Influencer,48383,36973,7593,979,418,312,817,283
2024-11-27,Image,Giveaway,#BoldLooks,Confident,Collab,5929,4270,544,86,11,45,99,19
2025-04-07,Image,Influencer Collab,"#SugarCosmetics, #MakeupGoals",Happy,Influencer,20555,15119,1563,310,76,37,647,94
2024-10-26,Reel,Tutorial,"#SugarCosmetics, #CrueltyFree",Inspired,Influencer,31604,25274,2931,289,115,285,880,398
2025-01-24,Video,Product Launch,"#SugarCosmetics, #BoldLooks, #MakeupGoals",Curious,Paid,31385,22788,3136,213,204,130,313,153
2024-04-20,Reel,Festive Offer,"#SugarCosmetics, #MakeupGoals, #BoldLooks",Excited,Paid,25506,17491,3813,382,345,370,385,49
2025-01-10,Image,Product Launch,#SugarCosmetics,Confident,Paid,20423,18331,1829,359,69,68,569,236
2024-09-08,Reel,Product Launch,#MakeupGoals,Confident,Influencer,3893,2386,260,14,19,17,108,45
2024-11-24,Story,Tutorial,"#VeganBeauty, #SugarCosmetics",Confident,Paid,35458,31459,3873,215,238,135,565,132
2024-05-25,Reel,Tutorial,"#BoldLooks, #VeganBeauty",Happy,Organic,37204,25448,6084,957,607,224,817,197
2024-10-04,Image,Influencer Collab,"#VeganBeauty, #CrueltyFree, #BoldLooks",Happy,Influencer,2803,2018,264,21,23,22,39,9
2024-05-30,Video,Tutorial,#BoldLooks,Confident,Paid,8962,7023,1132,76,92,50,204,67
2025-02-13,Image,Tutorial,"#SugarCosmetics, #BoldLooks",Happy,Paid,41572,27539,3075,243,181,124,379,54
2024-06-01,Reel,Festive Offer,"#SugarCosmetics, #MakeupGoals, #VeganBeauty",Curious,Collab,41151,32467,2446,182,43,199,1487,644
2024-10-31,Image,Festive Offer,"#BoldLooks, #MakeupGoals, #SugarCosmetics",Happy,Organic,10658,6961,1485,264,140,142,261,45
2024-10-05,Reel,Festive Offer,"#BoldLooks, #VeganBeauty, #MakeupGoals",Confident,Organic,3677,2813,693,94,48,45,98,33
2024-07-10,Image,Festive Offer,"#MakeupGoals, #BoldLooks, #CrueltyFree",Excited,Collab,27361,22218,3758,247,294,187,1094,346
2024-11-13,Story,Influencer Collab,"#VeganBeauty, #SugarCosmetics",Happy,Influencer,1908,1572,135,21,12,5,47,21
2024-09-10,Video,Product Launch,#BoldLooks,Confident,Influencer,31796,25333,1396,73,27,54,1187,168
2024-08-26,Story,Giveaway,#CrueltyFree,Curious,Paid,14541,11466,2791,503,86,86,355,82
2024-11-18,Video,Product Launch,"#VeganBeauty, #SugarCosmetics",Confident,Collab,4313,2674,658,120,44,46,68,11
2024-11-19,Reel,Product Launch,"#CrueltyFree, #SugarCosmetics, #MakeupGoals",Inspired,Influencer,46530,40327,2079,158,114,85,952,152
2024-05-20,Image,Tutorial,"#VeganBeauty, #MakeupGoals",Confident,Influencer,30167,27584,3591,382,81,136,318,131
2025-01-27,Reel,Product Launch,"#MakeupGoals, #VeganBeauty, #SugarCosmetics",Excited,Collab,49791,45489,6242,935,468,553,2047,393
2024-12-03,Story,Influencer Collab,#VeganBeauty,Curious,Organic,11738,10261,1589,182,56,129,369,76
2025-03-27,Image,Giveaway,"#SugarCosmetics, #VeganBeauty, #MakeupGoals",Excited,Paid,5380,4235,493,86,40,30,63,11
2024-08-18,Story,Giveaway,#MakeupGoals,Excited,Organic,36889,30174,2846,348,176,75,532,241
2024-11-26,Image,Giveaway,"#MakeupGoals, #CrueltyFree",Inspired,Influencer,11072,10144,2504,290,119,139,357,168
2025-02-04,Image,Festive Offer,#SugarCosmetics,Confident,Influencer,10410,6348,1585,139,104,33,234,46
2024-10-16,Image,Tutorial,#CrueltyFree,Confident,Organic,22944,13888,1087,152,79,92,202,62
2025-01-12,Story,Tutorial,"#MakeupGoals, #SugarCosmetics",Curious,Collab,7495,6781,1672,263,55,157,233,109
2024-10-18,Reel,Festive Offer,"#SugarCosmetics, #MakeupGoals, #CrueltyFree",Curious,Collab,20461,18646,3242,283,157,214,734,360
2024-06-23,Reel,Influencer Collab,"#MakeupGoals, #CrueltyFree, #SugarCosmetics",Excited,Collab,36429,32989,8184,952,200,545,1579,400
2025-01-17,Image,Festive Offer,#CrueltyFree,Confident,Organic,43085,39874,2526,464,39,232,1793,551
2025-01-12,Reel,Tutorial,#MakeupGoals,Confident,Paid,29630,26727,4875,840,75,110,760,114
2024-05-25,Story,Giveaway,"#BoldLooks, #SugarCosmetics, #VeganBeauty",Happy,Paid,43115,26659,4826,421,406,186,1235,273
2024-09-14,Image,Product Launch,#VeganBeauty,Happy,Collab,18476,13674,3222,485,204,97,213,48
2024-11-21,Video,Giveaway,"#SugarCosmetics, #VeganBeauty, #BoldLooks",Curious,Influencer,43054,28359,3969,366,221,123,1251,130
2024-11-05,Story,Product Launch,"#VeganBeauty, #MakeupGoals, #CrueltyFree",Confident,Organic,21212,18818,2093,320,186,172,708,314
2024-05-06,Video,Product Launch,"#BoldLooks, #SugarCosmetics",Curious,Collab,40792,27326,1662,114,86,57,419,178
2025-01-19,Video,Tutorial,"#BoldLooks, #VeganBeauty, #MakeupGoals",Inspired,Influencer,17942,16441,2818,531,236,157,165,60
2024-05-08,Story,Festive Offer,#VeganBeauty,Excited,Influencer,3179,2414,476,52,36,11,32,8
2025-02-04,Reel,Influencer Collab,#MakeupGoals,Excited,Organic,27551,22645,2367,282,124,200,1126,408
2025-02-13,Story,Influencer Collab,#CrueltyFree,Excited,Collab,7859,5214,764,111,18,58,128,53
2024-08-29,Image,Tutorial,"#BoldLooks, #VeganBeauty, #CrueltyFree",Curious,Influencer,49990,43433,7054,1201,89,587,999,206
2025-04-10,Video,Tutorial,"#SugarCosmetics, #BoldLooks",Inspired,Influencer,19994,13205,1620,259,58,113,392,172
2024-07-19,Video,Influencer Collab,"#VeganBeauty, #BoldLooks, #MakeupGoals",Inspired,Paid,34717,32136,3205,222,181,180,1014,363
2024-10-22,Video,Giveaway,"#VeganBeauty, #BoldLooks, #MakeupGoals",Excited,Paid,32232,24026,4219,273,358,315,751,176
2024-11-12,Video,Influencer Collab,#CrueltyFree,Confident,Collab,46705,37060,3369,288,105,278,1286,356
2025-02-10,Image,Giveaway,#BoldLooks,Excited,Influencer,46903,42530,4585,630,430,256,1174,546
2025-02-27,Video,Festive Offer,"#BoldLooks, #MakeupGoals, #CrueltyFree",Confident,Paid,43714,28231,2520,423,101,126,1059,261
2025-01-15,Story,Festive Offer,#SugarCosmetics,Inspired,Collab,6617,4659,294,25,12,20,208,100
2024-12-09,Reel,Tutorial,"#BoldLooks, #CrueltyFree, #MakeupGoals",Curious,Collab,32095,27050,5587,620,493,412,926,209
2025-03-18,Image,Influencer Collab,"#CrueltyFree, #BoldLooks",Happy,Influencer,24451,18663,1634,234,142,121,615,238
2024-07-12,Video,Tutorial,#VeganBeauty,Inspired,Organic,25057,22575,1989,370,40,113,434,213
2024-05-15,Story,Giveaway,"#VeganBeauty, #CrueltyFree",Happy,Organic,10360,6645,1015,98,16,68,178,83
2024-11-17,Video,Giveaway,#VeganBeauty,Inspired,Paid,36944,30326,4495,498,333,404,1512,442
2024-09-12,Reel,Giveaway,"#MakeupGoals, #CrueltyFree, #BoldLooks",Inspired,Paid,44179,30345,2769,508,69,126,1499,330
2024-12-11,Reel,Tutorial,"#MakeupGoals, #BoldLooks, #CrueltyFree",Happy,Organic,46829,30858,5126,429,381,417,1216,434
2024-06-18,Story,Festive Offer,"#CrueltyFree, #VeganBeauty, #BoldLooks",Excited,Organic,15351,9980,1733,99,56,117,367,44
2024-11-02,Story,Product Launch,#CrueltyFree,Inspired,Paid,7508,4882,1001,55,44,53,213,34
2025-04-07,Video,Tutorial,"#MakeupGoals, #CrueltyFree",Curious,Collab,16826,10408,1733,112,39,40,154,76
2024-12-01,Story,Influencer Collab,"#SugarCosmetics, #VeganBeauty",Happy,Influencer,43019,28111,5303,461,60,131,556,112
2024-10-22,Story,Giveaway,#BoldLooks,Confident,Paid,10805,9220,800,100,31,30,155,58
2025-04-03,Reel,Giveaway,"#CrueltyFree, #VeganBeauty, #MakeupGoals",Happy,Influencer,35585,28555,2301,249,163,184,466,162
2024-06-25,Story,Tutorial,"#MakeupGoals, #BoldLooks",Confident,Influencer,39108,36881,6513,998,340,176,1759,621
2025-02-25,Story,Giveaway,#BoldLooks,Inspired,Paid,17502,12029,1365,83,38,65,595,138
2024-11-02,Reel,Giveaway,#VeganBeauty,Inspired,Influencer,34975,29612,2237,212,47,180,416,184
2024-08-04,Story,Festive Offer,#VeganBeauty,Inspired,Paid,43802,34048,7254,1290,421,445,1434,653
2024-08-26,Story,Influencer Collab,"#VeganBeauty, #SugarCosmetics",Excited,Organic,8001,6552,935,141,48,28,248,28
2025-03-27,Image,Tutorial,"#SugarCosmetics, #CrueltyFree",Inspired,Organic,31353,22003,2581,274,253,105,272,100
2024-08-17,Story,Tutorial,"#CrueltyFree, #SugarCosmetics",Excited,Paid,49520,40920,5214,531,517,407,768,302
2025-03-21,Image,Tutorial,#SugarCosmetics,Happy,Collab,22671,18218,3637,295,66,181,612,75
2024-05-09,Image,Product Launch,"#MakeupGoals, #BoldLooks",Excited,Influencer,21836,14874,3134,624,215,140,665,302
2024-12-30,Image,Tutorial,"#MakeupGoals, #CrueltyFree, #BoldLooks",Inspired,Influencer,36587,25000,1340,247,88,56,1120,552
2024-05-26,Story,Product Launch,#BoldLooks,Happy,Paid,6009,4387,244,33,15,9,66,17
2024-11-04,Story,Tutorial,#CrueltyFree,Curious,Influencer,1447,1227,258,26,17,21,48,9
2024-06-11,Reel,Festive Offer,"#VeganBeauty, #CrueltyFree",Inspired,Paid,10470,7016,1622,172,44,116,146,50
2024-06-23,Video,Festive Offer,#SugarCosmetics,Happy,Organic,44624,31365,4680,613,176,238,668,227
2025-01-24,Story,Product Launch,#SugarCosmetics,Curious,Paid,9587,9026,1408,116,24,139,405,81
2025-02-06,Story,Influencer Collab,#BoldLooks,Curious,Influencer,29690,26884,2442,366,50,237,509,128
2024-10-21,Reel,Giveaway,#VeganBeauty,Happy,Influencer,6450,5548,1122,138,97,72,132,57
2024-06-21,Image,Influencer Collab,#SugarCosmetics,Excited,Influencer,2188,1380,142,21,14,8,20,5
2024-04-19,Reel,Festive Offer,"#CrueltyFree, #BoldLooks",Inspired,Paid,12872,12205,2505,270,185,206,493,111
2024-05-10,Story,Giveaway,"#CrueltyFree, #MakeupGoals",Excited,Paid,33302,20395,3436,441,275,111,832,328
2024-06-27,Video,Giveaway,#MakeupGoals,Confident,Collab,19809,18492,2233,418,24,154,453,74
2024-11-19,Video,Tutorial,"#BoldLooks, #MakeupGoals",Confident,Influencer,9133,8485,1828,364,48,175,338,52
2024-07-11,Image,Giveaway,#CrueltyFree,Excited,Influencer,5782,3677,236,21,14,13,106,17
2024-12-14,Reel,Influencer Collab,"#CrueltyFree, #BoldLooks",Inspired,Organic,30252,25910,2063,339,127,87,1131,529
2024-08-11,Story,Product Launch,"#MakeupGoals, #BoldLooks",Confident,Influencer,1499,941,119,16,3,8,36,4
2024-11-13,Reel,Tutorial,"#VeganBeauty, #CrueltyFree",Excited,Collab,18342,16296,3422,510,105,195,298,51
2024-06-07,Reel,Giveaway,"#MakeupGoals, #VeganBeauty",Excited,Paid,45557,28840,4501,245,356,396,933,261
2024-12-18,Image,Product Launch,"#SugarCosmetics, #MakeupGoals, #BoldLooks",Happy,Paid,4122,3402,287,47,25,20,94,14
2025-04-14,Story,Festive Offer,"#CrueltyFree, #BoldLooks",Excited,Paid,9903,9083,1451,98,29,61,137,53
2025-03-10,Video,Tutorial,"#VeganBeauty, #SugarCosmetics, #CrueltyFree",Happy,Influencer,35234,22440,3855,499,198,130,1114,265
2024-07-17,Reel,Festive Offer,"#VeganBeauty, #BoldLooks",Happy,Paid,26664,24997,2694,143,95,71,539,113
2024-06-10,Video,Product Launch,"#CrueltyFree, #MakeupGoals, #VeganBeauty",Inspired,Influencer,8835,7005,1635,260,29,43,248,28
2025-01-01,Video,Giveaway,"#MakeupGoals, #VeganBeauty, #BoldLooks",Curious,Collab,45358,43038,10645,1477,494,615,770,244
2024-06-18,Reel,Influencer Collab,"#MakeupGoals, #BoldLooks, #VeganBeauty",Confident,Collab,4351,2913,486,48,24,41,60,8
2024-05-12,Image,Influencer Collab,"#CrueltyFree, #BoldLooks, #VeganBeauty",Excited,Organic,39283,26095,6275,595,241,612,685,184
2024-07-26,Reel,Influencer Collab,#MakeupGoals,Confident,Collab,28825,23066,1608,130,143,89,484,157
2024-05-23,Video,Influencer Collab,#CrueltyFree,Confident,Paid,17869,14018,1742,232,95,124,208,36
2024-08-04,Reel,Tutorial,#MakeupGoals,Curious,Paid,18793,17722,2027,271,94,59,322,52
2024-08-05,Story,Tutorial,"#BoldLooks, #SugarCosmetics, #VeganBeauty",Happy,Influencer,26720,23039,2052,156,181,153,560,156
2024-10-25,Image,Giveaway,"#CrueltyFree, #BoldLooks",Curious,Organic,4764,3531,646,66,33,61,103,30
2024-08-05,Image,Influencer Collab,"#SugarCosmetics, #MakeupGoals",Happy,Collab,20053,18708,1610,90,73,56,228,30
2024-12-29,Image,Tutorial,"#MakeupGoals, #CrueltyFree, #VeganBeauty",Confident,Influencer,4503,2975,416,29,9,17,38,5
2024-07-10,Image,Product Launch,"#CrueltyFree, #VeganBeauty",Confident,Collab,31899,25273,4968,310,271,102,1140,349
2025-01-28,Video,Product Launch,#MakeupGoals,Curious,Influencer,46276,28058,5962,397,95,151,308,82
2024-06-09,Image,Influencer Collab,#VeganBeauty,Happy,Influencer,20564,14322,2802,500,268,67,529,100
2025-04-13,Story,Influencer Collab,"#BoldLooks, #SugarCosmetics, #CrueltyFree",Happy,Organic,27203,18469,2061,290,106,44,629,212
2025-02-04,Video,Product Launch,"#SugarCosmetics, #CrueltyFree, #BoldLooks",Inspired,Paid,40503,27580,4803,751,76,354,1194,562
2025-03-19,Image,Influencer Collab,"#SugarCosmetics, #MakeupGoals",Curious,Collab,34753,30759,2449,168,65,157,436,87
2024-11-09,Image,Festive Offer,#MakeupGoals,Curious,Influencer,20042,15348,1892,216,113,178,370,123
2025-02-03,Story,Product Launch,"#BoldLooks, #VeganBeauty",Inspired,Paid,17807,11576,2423,286,203,134,250,32
2024-05-31,Video,Product Launch,#VeganBeauty,Inspired,Influencer,41101,26893,5087,565,443,328,697,134
2024-05-14,Image,Influencer Collab,#SugarCosmetics,Curious,Paid,3118,2129,222,33,4,12,45,18
2024-09-29,Story,Giveaway,"#BoldLooks, #SugarCosmetics, #MakeupGoals",Confident,Organic,38543,32253,2738,273,211,85,1108,146
2024-09-05,Story,Festive Offer,"#VeganBeauty, #BoldLooks",Inspired,Organic,11029,6891,1562,226,53,72,290,123
2024-11-29,Video,Influencer Collab,"#BoldLooks, #MakeupGoals",Excited,Organic,2505,2297,363,26,32,24,87,34
2024-12-09,Image,Tutorial,"#MakeupGoals, #SugarCosmetics, #BoldLooks",Happy,Collab,44757,30711,1996,163,153,61,1029,201
2025-01-20,Reel,Festive Offer,"#VeganBeauty, #CrueltyFree",Excited,Organic,32472,22849,1390,104,54,45,603,163
2024-07-04,Story,Giveaway,#SugarCosmetics,Excited,Organic,45309,33380,2360,205,51,184,577,186
2025-01-16,Reel,Giveaway,#VeganBeauty,Happy,Influencer,48752,42721,8104,1073,804,181,1941,931
2024-04-23,Video,Tutorial,"#VeganBeauty, #SugarCosmetics, #CrueltyFree",Inspired,Influencer,3150,2230,119,10,9,9,85,41
2025-01-05,Image,Giveaway,"#CrueltyFree, #SugarCosmetics",Confident,Collab,30260,18359,2885,215,182,217,815,306
2024-06-07,Image,Product Launch,#VeganBeauty,Happy,Organic,16212,11164,1519,233,137,131,316,137
2025-01-29,Reel,Giveaway,#SugarCosmetics,Excited,Organic,21206,14350,1868,267,130,127,510,52
2024-12-18,Video,Product Launch,"#VeganBeauty, #MakeupGoals",Confident,Collab,18956,14089,1139,94,86,31,263,97
2025-01-29,Image,Influencer Collab,"#CrueltyFree, #VeganBeauty",Confident,Paid,39101,26660,1378,199,59,83,527,96
2024-04-24,Video,Festive Offer,"#SugarCosmetics, #CrueltyFree",Happy,Paid,5261,3231,733,106,42,47,122,30
